Date,Open,High,Low,Close,Adj Close,Volume
2020-04-06,5.340400,5.348700,5.224000,5.348500,5.348500,0
2020-04-07,5.284900,5.286400,5.185842,5.285300,5.285300,0
2020-04-08,5.221600,5.244700,5.161300,5.221700,5.221700,0
2020-04-09,5.121800,5.150500,5.050000,5.123500,5.123500,0
2020-04-10,5.105800,5.105900,5.071152,5.105800,5.105800,0
2020-04-13,5.105600,5.203900,5.104800,5.105500,5.105500,0
2020-04-14,5.198600,5.208500,5.071872,5.198500,5.198500,0
2020-04-15,5.160036,5.264400,5.159709,5.162000,5.162000,0
2020-04-16,5.238200,5.260300,5.202500,5.237000,5.237000,0
2020-04-17,5.232500,5.272100,5.199500,5.230900,5.230900,0
2020-04-20,5.233700,5.298500,5.233072,5.232700,5.232700,0
2020-04-21,5.316000,5.317300,5.312491,5.315400,5.315400,0
2020-04-22,5.315500,5.397500,5.303800,5.315000,5.315000,0
2020-04-23,5.456600,5.481000,5.401000,5.456900,5.456900,0
2020-04-24,5.533600,5.713500,5.501200,5.533100,5.533100,0
2020-04-27,5.592100,5.682500,5.538300,5.572600,5.572600,0
2020-04-28,5.653200,5.654000,5.547200,5.652600,5.652600,0
2020-04-29,5.496600,5.520564,5.373030,5.497400,5.497400,0
2020-04-30,5.334900,5.441700,5.331065,5.334800,5.334800,0
2020-05-01,5.486000,5.489500,5.484800,5.486000,5.486000,0
2020-05-04,5.485300,5.599100,5.481905,5.477000,5.477000,0
2020-05-05,5.539295,5.562700,5.481327,5.540600,5.540600,0
2020-05-06,5.578200,5.686500,5.575520,5.578100,5.578100,0
2020-05-07,5.714400,5.871000,5.711520,5.715200,5.715200,0
2020-05-08,5.830800,5.831900,5.721250,5.828719,5.828719,0
2020-05-11,5.730800,5.814600,5.729079,5.477000,5.477000,0
2020-05-12,5.817100,5.821000,5.743200,5.817100,5.817100,0
2020-05-13,5.885000,5.928700,5.818100,5.884800,5.884800,0
2020-05-14,5.886300,5.966484,5.882761,5.886400,5.886400,0
2020-05-15,5.809400,5.864700,5.761100,5.809400,5.809400,0
2020-05-18,5.854700,5.855100,5.706500,5.855200,5.855200,0
2020-05-19,5.719200,5.759300,5.683305,5.719000,5.719000,0
2020-05-20,5.754900,5.757400,5.672000,5.755200,5.755200,0
2020-05-21,5.692200,5.699414,5.566444,5.690500,5.690500,0
2020-05-22,5.552400,5.618200,5.548600,5.552400,5.552400,0
2020-05-25,5.477100,5.533800,5.440687,5.528700,5.528700,0
2020-05-26,5.443300,5.444900,5.345500,5.443400,5.443400,0
2020-05-27,5.344700,5.352300,5.268927,5.344000,5.344000,0
2020-05-28,5.272700,5.356400,5.268989,5.272700,5.272700,0
2020-05-29,5.403100,5.457500,5.338137,5.403600,5.403600,0
2020-06-01,5.334900,5.395100,5.311857,5.334800,5.334800,0
2020-06-02,5.366000,5.368500,5.211941,5.366500,5.366500,0
2020-06-03,5.199100,5.200500,5.017800,5.199300,5.199300,0
2020-06-04,5.061800,5.137000,5.023722,5.061600,5.061600,0
2020-06-05,5.117000,5.118300,4.933400,5.117200,5.117200,0
2020-06-08,4.959400,4.971700,4.882455,4.959500,4.959500,0
2020-06-09,4.821500,4.932200,4.818516,4.821600,4.821600,0
2020-06-10,4.899500,4.911500,4.847563,4.898400,4.898400,0
2020-06-11,4.972600,4.975600,4.952904,4.972200,4.972200,0
2020-06-12,4.975100,5.104800,4.972450,4.975000,4.975000,0
2020-06-15,5.361300,5.361300,5.046600,5.047800,5.047800,0
2020-06-16,5.152805,5.206400,5.047800,5.153207,5.153207,0
2020-06-17,5.242800,5.268100,5.184100,5.243600,5.243600,0
2020-06-18,5.227400,5.373000,5.224581,5.227900,5.227900,0
2020-06-19,5.376400,5.380700,5.323400,5.377200,5.377200,0
2020-06-22,5.140500,5.313200,5.140500,5.310000,5.310000,0
2020-06-23,5.251900,5.254400,5.145800,5.251900,5.251900,0
2020-06-24,5.151000,5.317800,5.148539,5.151000,5.151000,0
2020-06-25,5.347700,5.369700,5.265800,5.346600,5.346600,0
2020-06-26,5.359700,5.489800,5.356802,5.359500,5.359500,0
2020-06-29,5.484730,5.485200,5.391565,5.480900,5.480900,0
2020-06-30,5.402400,5.504800,5.396723,5.402100,5.402100,0
2020-07-01,5.461400,5.465569,5.340000,5.461700,5.461700,0
2020-07-02,5.316600,5.340700,5.267600,5.316200,5.316200,0
2020-07-03,5.358500,5.377000,5.314400,5.358900,5.358900,0
2020-07-06,5.140500,5.346700,5.140500,5.311400,5.311400,0
2020-07-07,5.354100,5.395174,5.285300,5.354300,5.354300,0
2020-07-08,5.377700,5.391100,5.318400,5.377800,5.377800,0
2020-07-09,5.342600,5.344900,5.241000,5.342600,5.342600,0
2020-07-10,5.335637,5.389500,5.322079,5.337800,5.337800,0
2020-07-13,5.323600,5.369300,5.314786,5.326900,5.326900,0
2020-07-14,5.401400,5.449600,5.346400,5.401500,5.401500,0
2020-07-15,5.367000,5.369100,5.290160,5.366800,5.366800,0
2020-07-16,5.366600,5.384000,5.330767,5.366948,5.366948,0
2020-07-17,5.329900,5.357200,5.314331,5.330700,5.330700,0
2020-07-20,5.382600,5.386800,5.334400,5.385300,5.385300,0
2020-07-21,5.327700,5.329000,5.180400,5.327700,5.327700,0
2020-07-22,5.169000,5.195900,5.092900,5.169800,5.169800,0
2020-07-23,5.118400,5.194900,5.115872,5.118100,5.118100,0
2020-07-24,5.210400,5.249700,5.182795,5.210600,5.210600,0
2020-07-27,5.229800,5.232500,5.153000,5.229100,5.229100,0
2020-07-28,5.143100,5.197742,5.122965,5.141422,5.141422,0
2020-07-29,5.151400,5.159300,5.111319,5.152300,5.152300,0
2020-07-30,5.168600,5.211800,5.148353,5.168800,5.168800,0
2020-07-31,5.153300,5.219300,5.151209,5.153900,5.153900,0
2020-08-03,5.221700,5.333200,5.196744,5.221200,5.221200,0
2020-08-04,5.318700,5.373900,5.304333,5.318700,5.318700,0
2020-08-05,5.290200,5.294300,5.232500,5.290200,5.290200,0
2020-08-06,5.290800,5.366080,5.250092,5.290900,5.290900,0
2020-08-07,5.330400,5.435300,5.329171,5.331300,5.331300,0
2020-08-10,5.437100,5.438200,5.347400,5.437200,5.437200,0
2020-08-11,5.480000,5.483700,5.399079,5.480500,5.480500,0
2020-08-12,5.380300,5.483300,5.377404,5.380400,5.380400,0
2020-08-13,5.435200,5.435900,5.357000,5.435000,5.435000,0
2020-08-14,5.366900,5.420000,5.357778,5.367000,5.367000,0
2020-08-17,5.424600,5.476500,5.409840,5.420800,5.420800,0
2020-08-18,5.508500,5.509800,5.416800,5.508300,5.508300,0
2020-08-19,5.466900,5.504600,5.434825,5.465400,5.465400,0
2020-08-20,5.556500,5.667801,5.540347,5.556400,5.556400,0
2020-08-21,5.555700,5.631500,5.552826,5.555900,5.555900,0
2020-08-24,5.623200,5.623600,5.557193,5.618600,5.618600,0
2020-08-25,5.609700,5.613491,5.556106,5.610600,5.610600,0
2020-08-26,5.507200,5.605600,5.505211,5.507400,5.507400,0
2020-08-27,5.607300,5.617400,5.557000,5.607200,5.607200,0
2020-08-28,5.568500,5.569900,5.440155,5.568700,5.568700,0
2020-08-31,5.390900,5.492500,5.363298,5.390000,5.390000,0
2020-09-01,5.491400,5.492500,5.355700,5.490900,5.490900,0
2020-09-02,5.396700,5.422366,5.343658,5.397300,5.397300,0
2020-09-03,5.338400,5.371400,5.287600,5.338700,5.338700,0
2020-09-04,5.290100,5.324300,5.248000,5.289900,5.289900,0
2020-09-07,5.303000,5.303300,5.295871,5.301000,5.301000,0
2020-09-08,5.298400,5.404500,5.295667,5.298300,5.298300,0
2020-09-09,5.361200,5.363600,5.282700,5.360600,5.360600,0
2020-09-10,5.307400,5.315626,5.266363,5.308500,5.308500,0
2020-09-11,5.318638,5.321800,5.259000,5.320500,5.320500,0
2020-09-14,5.321600,5.322200,5.282482,5.316200,5.316200,0
2020-09-15,5.268100,5.296000,5.219300,5.268300,5.268300,0
2020-09-16,5.274600,5.275400,5.222500,5.274300,5.274300,0
2020-09-17,5.236200,5.289300,5.219995,5.236000,5.236000,0
2020-09-18,5.238000,5.308100,5.192559,5.237800,5.237800,0
2020-09-21,5.396500,5.494700,5.385089,5.389800,5.389800,0
2020-09-22,5.413000,5.472100,5.381000,5.412600,5.412600,0
2020-09-23,5.470500,5.556800,5.467055,5.469900,5.469900,0
2020-09-24,5.592100,5.621200,5.529300,5.592400,5.592400,0
2020-09-25,5.508400,5.586000,5.506018,5.508400,5.508400,0
2020-09-28,5.558600,5.620700,5.512735,5.561100,5.561100,0
2020-09-29,5.660100,5.667500,5.608400,5.660200,5.660200,0
2020-09-30,5.630500,5.665300,5.605298,5.630500,5.630500,0
2020-10-01,5.609300,5.653700,5.576709,5.608400,5.608400,0
2020-10-02,5.642400,5.683500,5.605516,5.642000,5.642000,0
2020-10-05,5.684200,5.687300,5.608517,5.681600,5.681600,0
2020-10-06,5.573400,5.574500,5.484500,5.573400,5.573400,0
2020-10-07,5.592800,5.634000,5.551000,5.593800,5.593800,0
2020-10-08,5.611000,5.643100,5.581089,5.611300,5.611300,0
2020-10-09,5.598900,5.599800,5.510700,5.598600,5.598600,0
2020-10-12,5.524900,5.532300,5.524600,5.529000,5.529000,0
2020-10-13,5.530000,5.622600,5.521700,5.529700,5.529700,0
2020-10-14,5.567900,5.580483,5.533100,5.568500,5.568500,0
2020-10-15,5.590700,5.644000,5.588037,5.590500,5.590500,0
2020-10-16,5.610700,5.639400,5.597900,5.611200,5.611200,0
2020-10-19,5.644800,5.645900,5.568535,5.644800,5.644800,0
2020-10-20,5.605600,5.623900,5.566300,5.605600,5.605600,0
2020-10-21,5.604200,5.625500,5.571000,5.604200,5.604200,0
2020-10-22,5.607100,5.623900,5.573200,5.607800,5.607800,0
2020-10-23,5.591200,5.630700,5.563704,5.591300,5.591300,0
2020-10-26,5.618200,5.660200,5.611600,5.616200,5.616200,0
2020-10-27,5.622700,5.656300,5.599400,5.622700,5.622700,0
2020-10-28,5.705100,5.788600,5.699979,5.705200,5.705200,0
2020-10-29,5.745000,5.786300,5.742500,5.744900,5.744900,0
2020-10-30,5.777400,5.803500,5.735548,5.777800,5.777800,0
2020-11-02,5.738200,5.774000,5.722023,5.741400,5.741400,0
2020-11-03,5.741200,5.742300,5.650600,5.741100,5.741100,0
2020-11-04,5.755400,5.761800,5.647900,5.754900,5.754900,0
2020-11-05,5.662700,5.663800,5.539300,5.663000,5.663000,0
2020-11-06,5.523600,5.571600,5.452600,5.523400,5.523400,0
2020-11-09,5.364600,5.378500,5.223600,5.362700,5.362700,0
2020-11-10,5.384100,5.405700,5.335909,5.384700,5.384700,0
2020-11-11,5.413800,5.447700,5.376100,5.413900,5.413900,0
2020-11-12,5.390400,5.431000,5.353400,5.390000,5.390000,0
2020-11-13,5.455061,5.522600,5.451171,5.456700,5.456700,0
2020-11-16,5.458100,5.458100,5.366200,5.457000,5.457000,0
2020-11-17,5.414900,5.419800,5.337858,5.414900,5.414900,0
2020-11-18,5.327600,5.338800,5.275787,5.327200,5.327200,0
2020-11-19,5.361500,5.371300,5.295114,5.361700,5.361700,0
2020-11-20,5.304300,5.389800,5.285496,5.304500,5.304500,0
2020-11-23,5.379200,5.446000,5.340487,5.378100,5.378100,0
2020-11-24,5.439400,5.444400,5.376184,5.440600,5.440600,0
2020-11-25,5.372600,5.395500,5.313000,5.372600,5.372600,0
2020-11-26,5.322000,5.355800,5.304300,5.322600,5.322600,0
2020-11-27,5.335300,5.376400,5.298853,5.335300,5.335300,0
2020-11-30,5.344000,5.391400,5.275783,5.342500,5.342500,0
2020-12-01,5.331100,5.359700,5.243200,5.331100,5.331100,0
2020-12-02,5.204800,5.251585,5.203080,5.204900,5.204900,0
2020-12-03,5.216100,5.226800,5.118926,5.216300,5.216300,0
2020-12-04,5.151100,5.182300,5.124400,5.151000,5.151000,0
2020-12-07,5.155500,5.167300,5.055500,5.154400,5.154400,0
2020-12-08,5.098400,5.124400,5.063200,5.098300,5.098300,0
2020-12-09,5.119300,5.161300,5.087300,5.119700,5.119700,0
2020-12-10,5.169700,5.170100,5.042800,5.169700,5.169700,0
2020-12-11,5.024000,5.086400,5.022274,5.024200,5.024200,0
2020-12-14,5.065600,5.127600,5.009974,5.064200,5.064200,0
2020-12-15,5.117800,5.121400,5.075800,5.117700,5.117700,0
2020-12-16,5.080800,5.136353,5.066868,5.078884,5.078884,0
2020-12-17,5.082400,5.084800,5.041700,5.083200,5.083200,0
2020-12-18,5.057000,5.114600,5.054705,5.056900,5.056900,0
2020-12-21,5.101000,5.220300,5.097700,5.100600,5.100600,0
2020-12-22,5.121800,5.168300,5.102396,5.118938,5.118938,0
2020-12-23,5.156904,5.209900,5.127974,5.156655,5.156655,0
2020-12-24,5.215500,5.216200,5.209800,5.215300,5.215300,0
2020-12-25,5.215300,5.217800,5.198794,5.215300,5.215300,0
2020-12-28,5.175400,5.305500,5.162493,5.215300,5.215300,0
2020-12-29,5.245200,5.246200,5.164862,5.245900,5.245900,0
2020-12-30,5.208600,5.230639,5.156010,5.208600,5.208600,0
2020-12-31,5.190624,5.191561,5.172470,5.190839,5.190839,0
2021-01-01,5.192100,5.199149,5.191600,5.192100,5.192100,0
2021-01-04,5.172800,5.252800,5.116400,5.191900,5.191900,0
2021-01-05,5.295000,5.350300,5.274600,5.295300,5.295300,0
2021-01-06,5.284500,5.346680,5.231207,5.284100,5.284100,0
2021-01-07,5.313300,5.405568,5.296700,5.312900,5.312900,0
2021-01-08,5.408700,5.411400,5.320400,5.408800,5.408800,0
2021-01-11,5.417500,5.512000,5.414600,5.412188,5.412188,0
2021-01-12,5.488300,5.490200,5.405770,5.487700,5.487700,0
2021-01-13,5.321100,5.350000,5.268500,5.321400,5.321400,0
2021-01-14,5.297800,5.301479,5.211100,5.297500,5.297500,0
2021-01-15,5.195800,5.291640,5.193143,5.195800,5.195800,0
2021-01-18,5.289600,5.320600,5.235958,5.291300,5.291300,0
2021-01-19,5.295000,5.345800,5.244100,5.294800,5.294800,0
2021-01-20,5.356200,5.357400,5.275000,5.356700,5.356700,0
2021-01-21,5.290300,5.396900,5.233826,5.290500,5.290500,0
2021-01-22,5.349400,5.461700,5.346981,5.349500,5.349500,0
2021-01-25,5.466000,5.467300,5.463300,5.465500,5.465500,0
2021-01-26,5.463792,5.470500,5.341591,5.465500,5.465500,0
2021-01-27,5.354000,5.417300,5.349200,5.353800,5.353800,0
2021-01-28,5.411900,5.454100,5.388964,5.412600,5.412600,0
2021-01-29,5.437484,5.503700,5.411807,5.437989,5.437989,0
2021-02-01,5.460800,5.482500,5.417943,5.460800,5.460800,0
2021-02-02,5.431200,5.433500,5.353200,5.430500,5.430500,0
2021-02-03,5.365369,5.390500,5.321300,5.366900,5.366900,0
2021-02-04,5.350557,5.427600,5.336679,5.352000,5.352000,0
2021-02-05,5.425600,5.453100,5.344792,5.425700,5.425700,0
2021-02-08,5.370200,5.416100,5.307300,5.369200,5.369200,0
2021-02-09,5.364300,5.444800,5.357335,5.364300,5.364300,0
2021-02-10,5.376600,5.432100,5.353300,5.376700,5.376700,0
2021-02-11,5.384900,5.392500,5.333690,5.384900,5.384900,0
2021-02-12,5.365400,5.407600,5.357000,5.365400,5.365400,0
2021-02-15,5.368800,5.371500,5.363756,5.368600,5.368600,0
2021-02-16,5.367800,5.369700,5.365080,5.368000,5.368000,0
2021-02-17,5.369500,5.426900,5.364400,5.369400,5.369400,0
2021-02-18,5.407808,5.448300,5.386400,5.409800,5.409800,0
2021-02-19,5.425500,5.465879,5.364963,5.425800,5.425800,0
2021-02-22,5.381800,5.528032,5.377600,5.380700,5.380700,0
2021-02-23,5.464800,5.478600,5.408785,5.463400,5.463400,0
2021-02-24,5.439500,5.447591,5.389700,5.439600,5.439600,0
2021-02-25,5.403075,5.509500,5.401800,5.402964,5.402964,0
2021-02-26,5.527746,5.581100,5.490000,5.528025,5.528025,0
2021-03-01,5.602400,5.606900,5.556800,5.597600,5.597600,0
2021-03-02,5.640700,5.730000,5.637200,5.640700,5.640700,0
2021-03-03,5.675000,5.769100,5.668253,5.675100,5.675100,0
2021-03-04,5.616453,5.635400,5.545100,5.617500,5.617500,0
2021-03-05,5.668600,5.715438,5.655500,5.668300,5.668300,0
2021-03-08,5.691000,5.757612,5.650807,5.689500,5.689500,0
2021-03-09,5.874600,5.877500,5.799500,5.874600,5.874600,0
2021-03-10,5.801200,5.810800,5.668088,5.801500,5.801500,0
2021-03-11,5.671100,5.671500,5.541000,5.671100,5.671100,0
2021-03-12,5.534700,5.580890,5.530900,5.534800,5.534800,0
2021-03-15,5.495756,5.652500,5.495756,5.495156,5.495156,0
2021-03-16,5.614500,5.624927,5.556400,5.614500,5.614500,0
2021-03-17,5.623000,5.677400,5.617529,5.623400,5.623400,0
2021-03-18,5.583200,5.584600,5.476100,5.583100,5.583100,0
2021-03-19,5.558700,5.562400,5.460200,5.558700,5.558700,0
2021-03-22,5.489300,5.545100,5.468639,5.493563,5.493563,0
2021-03-23,5.505300,5.544062,5.474700,5.505500,5.505500,0
2021-03-24,5.519700,5.565700,5.491139,5.520400,5.520400,0
2021-03-25,5.619700,5.677500,5.616953,5.619600,5.619600,0
2021-03-26,5.648800,5.716139,5.625531,5.648400,5.648400,0
2021-03-29,5.752500,5.802800,5.750000,5.752400,5.752400,0
2021-03-30,5.781100,5.798600,5.732072,5.780800,5.780800,0
2021-03-31,5.771300,5.772700,5.636200,5.771600,5.771600,0
2021-04-01,5.631700,5.705700,5.608100,5.631300,5.631300,0
2021-04-02,5.707400,5.709800,5.706500,5.707400,5.707400,0
2021-04-05,5.710600,5.710900,5.632400,5.710600,5.710600,0
2021-04-06,5.662700,5.671903,5.599271,5.662700,5.662700,0
2021-04-07,5.593200,5.614900,5.547400,5.593200,5.593200,0
2021-04-08,5.612000,5.613400,5.564600,5.612100,5.612100,0
2021-04-09,5.566800,5.669500,5.543353,5.566600,5.566600,0
2021-04-12,5.677000,5.699900,5.630600,5.679300,5.679300,0
2021-04-13,5.732100,5.753300,5.662700,5.732200,5.732200,0
2021-04-14,5.716200,5.731100,5.662968,5.716300,5.716300,0
2021-04-15,5.652400,5.656600,5.596300,5.652900,5.652900,0
2021-04-16,5.613008,5.674800,5.595200,5.615000,5.615000,0
2021-04-19,5.587000,5.618500,5.538676,5.585800,5.585800,0
2021-04-20,5.544400,5.583700,5.501899,5.545300,5.545300,0
2021-04-21,5.568000,5.569800,5.548570,5.567900,5.567900,0
2021-04-22,5.568000,5.568900,5.480160,5.567900,5.567900,0
2021-04-23,5.443300,5.519700,5.424200,5.443200,5.443200,0
2021-04-26,5.477100,5.486500,5.437600,5.477200,5.477200,0
2021-04-27,5.435100,5.461400,5.415767,5.435300,5.435300,0
2021-04-28,5.450900,5.454500,5.385200,5.451000,5.451000,0
2021-04-29,5.341400,5.377000,5.338385,5.341400,5.341400,0
2021-04-30,5.336400,5.435500,5.316004,5.336400,5.336400,0
2021-05-03,5.439700,5.451700,5.372536,5.439700,5.439700,0
2021-05-04,5.438200,5.478100,5.431400,5.438100,5.438100,0
2021-05-05,5.443400,5.444300,5.362600,5.442600,5.442600,0
2021-05-06,5.352700,5.372500,5.257100,5.352700,5.352700,0
2021-05-07,5.273467,5.290300,5.203200,5.273431,5.273431,0
2021-05-10,5.235900,5.248800,5.198400,5.235500,5.235500,0
2021-05-11,5.222600,5.279000,5.205000,5.222200,5.222200,0
2021-05-12,5.221300,5.266900,5.210000,5.221200,5.221200,0
2021-05-13,5.300813,5.319200,5.251600,5.303100,5.303100,0
2021-05-14,5.307400,5.308400,5.250500,5.307700,5.307700,0
2021-05-17,5.269600,5.317900,5.249970,5.269500,5.269500,0
2021-05-18,5.271700,5.278600,5.229191,5.271500,5.271500,0
2021-05-19,5.259600,5.303400,5.257332,5.259500,5.259500,0
2021-05-20,5.308400,5.309900,5.275300,5.308000,5.308000,0
2021-05-21,5.281400,5.327200,5.271000,5.281300,5.281300,0
2021-05-24,5.362800,5.366300,5.311100,5.361800,5.361800,0
2021-05-25,5.318600,5.320500,5.293200,5.318500,5.318500,0
2021-05-26,5.330400,5.339400,5.286200,5.330700,5.330700,0
2021-05-27,5.310500,5.312200,5.258450,5.310500,5.310500,0
2021-05-28,5.238100,5.258425,5.217302,5.238200,5.238200,0
2021-05-31,5.237900,5.258302,5.197600,5.238000,5.238000,0
2021-06-01,5.216800,5.220000,5.145081,5.216600,5.216600,0
2021-06-02,5.150000,5.171800,5.066600,5.149700,5.149700,0
2021-06-03,5.074500,5.078000,5.072352,5.074500,5.074500,0
2021-06-04,5.076600,5.107600,5.053700,5.076300,5.076300,0
2021-06-07,5.044700,5.066100,5.018300,5.044600,5.044600,0
2021-06-08,5.043358,5.066300,5.019900,5.045200,5.045200,0
2021-06-09,5.035200,5.066700,5.018300,5.034900,5.034900,0
2021-06-10,5.059751,5.077700,5.030888,5.061500,5.061500,0
2021-06-11,5.054500,5.136400,5.038696,5.054500,5.054500,0
2021-06-14,5.116900,5.117500,5.054200,5.117000,5.117000,0
2021-06-15,5.058800,5.101100,5.056220,5.058600,5.058600,0
2021-06-16,5.043097,5.049556,4.991703,5.043800,5.043800,0
2021-06-17,5.054100,5.072500,5.007800,5.054300,5.054300,0
2021-06-18,5.007300,5.054200,4.980168,5.007400,5.007400,0
2021-06-21,5.095900,5.096000,5.027400,5.096000,5.096000,0
2021-06-22,5.012900,5.042500,4.994800,5.013100,5.013100,0
2021-06-23,4.956147,4.977100,4.937600,4.957100,4.957100,0
2021-06-24,4.965200,4.970600,4.914400,4.965200,4.965200,0
2021-06-25,4.912900,4.943600,4.893000,4.912700,4.912700,0
2021-06-28,4.914600,4.969700,4.897337,4.915400,4.915400,0
2021-06-29,4.924500,4.967900,4.922471,4.924800,4.924800,0
2021-06-30,4.953180,5.020300,4.952957,4.955100,4.955100,0
2021-07-01,4.969100,5.046000,4.945500,4.969200,4.969200,0
2021-07-02,5.045175,5.070400,4.985600,5.045102,5.045102,0
2021-07-05,5.059100,5.090100,5.013576,5.059200,5.059200,0
2021-07-06,5.088780,5.200100,5.075800,5.088459,5.088459,0
2021-07-07,5.193614,5.279100,5.170900,5.195300,5.195300,0
2021-07-08,5.228895,5.309000,5.228037,5.231200,5.231200,0
2021-07-09,5.258200,5.259100,5.237449,5.258000,5.258000,0
2021-07-12,5.196200,5.280700,5.153448,5.257900,5.257900,0
2021-07-13,5.172800,5.238000,5.150934,5.172700,5.172700,0
2021-07-14,5.161400,5.164100,5.066300,5.162400,5.162400,0
2021-07-15,5.070300,5.121600,5.055826,5.069900,5.069900,0
2021-07-16,5.110300,5.123900,5.074900,5.110000,5.110000,0
2021-07-19,5.115300,5.215300,5.111008,5.115400,5.115400,0
2021-07-20,5.250500,5.291500,5.206700,5.250900,5.250900,0
2021-07-21,5.219400,5.275200,5.217897,5.219900,5.219900,0
2021-07-22,5.185374,5.221400,5.168780,5.187300,5.187300,0
2021-07-23,5.199800,5.201600,5.157700,5.199600,5.199600,0
2021-07-26,5.198000,5.227600,5.162900,5.197900,5.197900,0
2021-07-27,5.175400,5.201900,5.147600,5.175400,5.175400,0
